Car Index,Station Index,Arrival Time,,,,Position,Velocity
17,1,431.7115967,,,,21.67117511,2.216819845
17,2,446.5273516,,,,51.78815837,2.117744021
17,3,462.4968058,,,,80.51643904,2.703394066
17,5,481.0028054,,,,115,2.713881308
17,5,495.2974737,,,,137.1314647,1.71827846
17,6,510.6555096,,,,167.0882441,1.675734177
17,7,521.9912142,,,,195.3518782,2.28400538
17,8,538.0106903,,,,228.612318,1.748986862
17,1,551.7618909,,,,21.64317259,1.914441867
17,2,564.2030954,,,,49.596028,2.332419072
17,3,581.2039261,,,,76.79982681,1.741226984
17,4,594.4733229,,,,104.3549977,2.818428161
17,5,609.6167555,,,,136.51495,1.890376025
17,6,621.9346714,,,,164.1060534,2.27795944
17,7,635.1401748,,,,196.0568334,2.065033934
17,8,647.5566094,,,,229.5026065,2.789296492
17,1,664.363596,,,,20.65286747,2.374850512
17,2,678.2433101,,,,52.24911585,2.457975069
17,3,694.3342769,,,,78.75443713,2.010117006
17,5,708.7210689,,,,115,2.073905219
17,6,727.787092,,,,143.75,2.066239831
17,6,742.4586868,,,,165.7092286,1.9557176
17,7,758.1086317,,,,193.1106712,1.520511998
17,8,774.6641334,,,,229.3329307,1.94507251
17,1,787.6259611,,,,20.08044715,2.329013699
17,2,802.2345616,,,,52.05755814,1.310789976
17,3,814.5179927,,,,77.26021998,2.476545024
17,4,832.9490433,,,,105.4851319,2.062970554
17,5,846.4828107,,,,136.6725333,2.14056235
17,6,861.3365789,,,,166.3093598,2.373054779
17,7,875.2962537,,,,196.9831129,2.817392604
17,8,889.3968734,,,,227.6892807,2.417691032
17,1,905.22875,,,,17.77698755,2.258794388
17,2,917.5044601,,,,46.36384602,2.53580663
17,3,934.3627835,,,,78.93767164,1.549752678
17,4,946.9196355,,,,110.1732517,2.012505343
17,5,959.3156154,,,,137.2546501,2.684661636
17,6,974.5071793,,,,165.6654046,2.269714108
17,7,989.2849631,,,,192.3969528,2.213570242
17,1,1003.291954,,,,0,1.847157666
18,5,6.05613731,,,,134.7459513,2.205946241
18,6,20.57150181,,,,167.4807182,1.969419487
18,7,34.2761322,,,,193.214969,2.50644494
18,8,50.40603598,,,,228.9512098,1.930021749
18,1,63.22858614,,,,16.24673436,2.407388285
18,2,76.19082771,,,,51.69020142,2.233432351
18,4,89.88982833,,,,86.25,1.784163418
18,4,104.4773247,,,,110.4492424,2.496943732
18,5,120.1243976,,,,136.1291939,2.324315677
18,6,133.3382494,,,,161.3436411,2.621522586
18,7,147.4661531,,,,194.5808907,1.785550894
18,8,160.9251593,,,,225.2679243,2.621054035
18,1,179.2543592,,,,23.1980808,2.513034885
18,3,197.5350741,,,,57.5,2.02489949
18,3,212.4416439,,,,82.08868408,1.832036299
18,4,229.7697197,,,,108.0748323,2.286384886
18,6,243.9464878,,,,143.75,2.701873456
18,6,262.0935302,,,,167.4674458,2.213372744
18,7,277.7819053,,,,196.6739785,2.487041872
18,8,295.9024204,,,,229.4226205,2.37781555
18,1,310.6153931,,,,24.50487056,1.669691462
18,2,325.0463321,,,,50.92437372,2.486727835
18,3,336.9403834,,,,81.39277383,2.344575373
18,4,350.7883195,,,,107.1161597,2.325655024
18,5,365.842335,,,,139.0486703,2.506078983
18,6,381.7535845,,,,167.4682351,2.234387665
18,8,398.8083446,,,,201.25,2.63209919
18,8,415.4524751,,,,229.9478011,1.681009301
18,1,428.5183625,,,,21.91531856,1.99664591
18,2,443.8302166,,,,51.4573113,1.943088277
18,3,460.3759308,,,,80.20065544,2.217945874
18,4,473.7123876,,,,110.396778,1.993986757
18,5,491.4456327,,,,136.6448864,2.177965272
18,6,507.4260261,,,,164.2634828,2.07086692
18,7,519.4088552,,,,195.1150336,2.356062345
18,8,535.4953178,,,,229.3459485,2.07566941
18,1,548.0496719,,,,22.34249106,2.089851927
18,2,560.8143511,,,,48.88554441,2.47611606
18,3,575.7766192,,,,79.15693987,1.890196284
18,4,590.6963941,,,,104.0257672,2.21386061
18,5,605.7894482,,,,133.0805088,2.145412188
18,6,618.249818,,,,162.3798509,2.482296178
18,7,632.6253655,,,,193.3303548,3.023686463
18,8,646.0479959,,,,228.5975191,2.058638619
18,1,660.9540624,,,,20.83764545,1.62001299
18,2,676.1070459,,,,46.14358826,1.998854466
18,3,690.6053583,,,,81.03291032,1.905288542
18,5,705.1411736,,,,115,2.62808655
18,5,724.059313,,,,137.7684417,1.983498945
18,6,738.986421,,,,166.0078341,2.284750993
18,7,752.7556132,,,,195.2364694,1.949144092
18,8,770.1671732,,,,229.6797712,1.397821987
18,1,783.9035472,,,,16.22171569,2.127847289
18,2,798.0825296,,,,48.9603462,2.251819282
18,4,810.8880244,,,,86.25,2.389414826
18,4,828.3368262,,,,110.4433675,2.109206093
18,5,843.1764521,,,,135.7769022,2.413369335
18,6,858.7278569,,,,162.0064895,2.589478466
18,7,873.7817729,,,,187.8959378,1.790767435
18,8,887.6793465,,,,229.8220082,2.210349152
18,1,900.3708433,,,,13.04339115,2.538462417
18,2,913.1128974,,,,49.60897662,2.42186085
18,3,929.6443994,,,,75.59417582,1.939744708
18,4,944.5212576,,,,104.4317244,1.780840861
18,5,956.8961858,,,,134.0108818,2.278129161
18,7,971.4959651,,,,172.5,1.947393542
18,7,985.2855205,,,,194.4861781,2.269605821
18,1,1000.479315,,,,0,2.948483245
19,5,1.974420134,,,,138,2.91224745
19,6,18.02289199,,,,162.3775369,1.98152624
19,7,31.07038412,,,,196.4268069,2.295926038
19,8,46.86802249,,,,229.9846315,1.869384986
19,1,58.03488069,,,,21.21074234,2.767295903
19,2,73.58954069,,,,51.23821391,1.959944258
19,3,87.40710524,,,,79.61148155,2.626730039
19,4,102.6547936,,,,109.1972238,1.561667875
19,5,116.8456665,,,,136.5432807,2.324449574
19,6,129.0825703,,,,167.8359019,2.083482392
19,7,143.7311101,,,,195.6755388,2.606105782
19,8,157.0526402,,,,227.2941651,2.509317212
19,1,177.0451104,,,,19.17731753,1.287113847
19,3,195.3790548,,,,57.5,1.929230912
19,4,210.1702282,,,,86.25,2.480255842
19,4,226.7408474,,,,108.0455791,1.916413328
19,5,240.8386717,,,,136.2941179,1.933466478
19,6,259.8198263,,,,167.0175221,2.43040701
19,7,275.9419598,,,,196.1792227,2.29491321
19,8,293.4938575,,,,229.8504037,2.472627563
19,1,308.0729296,,,,22.96361346,2.220931535
19,2,322.4020434,,,,46.34725628,2.254440396
19,3,334.8686964,,,,79.27336083,2.038113086
19,4,347.3983755,,,,107.5452605,2.30928242
19,5,363.9663647,,,,136.9864786,1.894314987
19,6,379.5016186,,,,164.6586405,1.930867454
19,8,395.3753402,,,,201.25,1.369915081
19,8,410.4859457,,,,228.5164767,2.161153401
19,1,425.0952811,,,,20.41251851,2.092032194
19,3,440.7203791,,,,57.5,1.885830756
19,3,457.6484771,,,,77.7602958,1.538128673
19,4,471.4038356,,,,105.4253729,2.325053089
19,5,488.1833615,,,,138.3416098,2.314186389
19,6,503.448698,,,,166.7279701,1.769624263
19,7,516.8049486,,,,194.0372142,1.786575928
19,8,532.9014298,,,,227.2619532,1.956225713
19,1,544.9836609,,,,17.30020213,2.619283562
19,2,557.3353318,,,,50.89503304,2.089931887
19,3,572.0240671,,,,79.44377102,2.120270698
19,4,585.7393373,,,,107.4133748,2.487684508
19,5,600.8162821,,,,134.1527795,2.542415443
19,7,614.1728875,,,,172.5,2.291331257
19,7,630.0061636,,,,192.1081894,2.042412327
19,8,641.7454369,,,,226.1379048,2.049466857
19,1,656.0699321,,,,23.08815643,2.639650086
19,2,670.4255859,,,,52.56383957,2.347731746
19,4,687.8671433,,,,86.25,1.914845006
19,5,702.848907,,,,115,2.819859112
19,5,721.0436531,,,,134.7965786,2.184713851
19,6,736.1449009,,,,162.476533,2.62638921
19,7,749.6703972,,,,194.8606321,2.383514047
19,8,764.4361809,,,,229.2172295,2.010905854
19,1,778.015773,,,,21.28186252,2.021369454
19,2,794.2901943,,,,51.40339302,1.135782362
19,3,807.9861256,,,,78.49565028,2.514302686
19,4,826.1764719,,,,104.708361,1.988702446
19,5,839.8727316,,,,137.353835,1.829571821
19,6,854.6754925,,,,163.1580211,1.736105576
19,7,866.3246001,,,,189.1187138,2.952539468
19,8,879.7057224,,,,227.2166155,2.175061226
19,1,894.1833934,,,,22.34470536,2.031284948
19,2,909.8546493,,,,47.07950188,1.99258685
19,3,924.1509836,,,,76.16023077,2.167248924
19,4,938.5868275,,,,107.3253922,1.965560543
19,6,952.6211348,,,,143.75,3.142472058
19,6,967.5573916,,,,165.5710872,1.60786685
19,7,982.3053458,,,,194.6462909,3.103844319
19,8,995.1593881,,,,229.5416389,2.533478221
20,6,12.91447461,,,,160.646846,2.380062975
20,7,28.96962257,,,,186.5337567,1.825122177
20,8,40.83212717,,,,229.5656493,3.222446025
20,1,55.31046743,,,,21.65042896,1.744266567
20,2,70.39466101,,,,52.79785162,1.394481371
20,3,84.87981148,,,,80.28326126,1.434244207
20,4,98.939038,,,,108.0178451,2.673745925
20,5,113.7452683,,,,138.2204515,2.748461543
20,6,126.8439634,,,,166.6294262,2.208677459
20,7,141.5921098,,,,192.2384206,2.029875131
20,8,154.8887204,,,,229.9669279,2.013595942
20,1,169.6077866,,,,23.40341571,2.524701107
20,2,182.9783463,,,,53.1014675,2.236311328
20,4,206.2491593,,,,86.25,2.587422878
20,4,223.1119742,,,,109.11833,2.260631306
20,5,236.9824465,,,,138.2952043,2.579199329
20,6,257.5640404,,,,167.7738539,2.225700854
20,7,273.7323872,,,,196.2322732,2.28343973
20,8,291.8164788,,,,229.5276179,3.143464253
20,1,305.4675425,,,,19.65962634,2.400799171
20,2,317.4550314,,,,44.55556483,2.465523092
20,3,331.445609,,,,75.77654989,1.712327963
20,4,344.1702128,,,,102.7647892,2.367732187
20,6,360.3959334,,,,143.75,2.744791221
20,6,375.4405633,,,,160.9163172,2.098705104
20,7,390.221232,,,,191.6632182,2.348012692
20,8,405.8144546,,,,229.0261558,2.699594174
20,1,421.1099307,,,,23.67809562,2.145361489
20,2,437.6092375,,,,50.23235436,2.12200405
20,3,452.1289752,,,,81.44763593,2.154373212
20,4,467.2858105,,,,109.1118242,2.133684748
20,5,485.8463024,,,,138.4044004,2.624361878
20,6,500.1869718,,,,165.8206432,2.476346616
20,7,512.7677366,,,,194.332804,2.441185318
20,8,526.7596623,,,,228.3563526,2.031153587
20,1,540.6123137,,,,21.39228908,1.985440389
20,2,554.1749575,,,,52.9975322,1.845664524
20,3,568.8139916,,,,80.83612425,1.35101592
20,4,582.689664,,,,110.5968406,1.823839657
20,5,597.0414385,,,,139.4663687,1.912760667
20,7,610.997857,,,,172.5,2.20379183
20,8,625.5301768,,,,201.25,2.605618541
20,8,639.4601465,,,,229.3699644,2.209182301
20,1,653.9250101,,,,21.37315124,1.758378564
20,2,668.3230627,,,,51.32323848,2.304689929
20,4,682.8177293,,,,86.25,2.257323194
20,5,700.7211667,,,,115,1.659933179
20,5,716.9454407,,,,134.3489998,1.706814
20,6,732.328457,,,,167.281994,2.11794751
20,7,746.9897468,,,,194.4499605,2.295547181
20,8,761.169287,,,,228.6571417,2.239917678
20,1,774.32118,,,,21.82428666,2.50446842
20,2,788.9224344,,,,51.7029261,1.57198053
20,4,804.9020301,,,,86.25,2.462862072
20,4,821.0014197,,,,105.7397774,3.313207166
20,5,836.3767414,,,,136.4842795,1.859925522
20,6,849.2944955,,,,165.9589605,2.64931742
20,7,862.2158367,,,,195.1731265,2.341158709
20,8,876.2790665,,,,229.2683391,2.322648446
20,1,891.0300719,,,,22.30652864,2.488832781
20,2,904.6250162,,,,53.17080038,2.20822791
20,3,919.4954182,,,,77.3909199,2.060219955
20,4,934.6822885,,,,109.0097327,1.893276301
20,6,948.371373,,,,143.75,3.119092316
20,6,963.2480094,,,,167.7412559,2.861891804
20,7,980.1777555,,,,195.4766831,2.364235622
20,8,992.7544548,,,,227.4191169,2.412057693
21,6,7.93428958,,,,164.2625801,2.526680415
21,7,20.9064674,,,,192.5000273,2.541522448
21,8,36.44036816,,,,229.9857688,1.830286005
21,1,51.2402346,,,,21.15029428,2.262116258
21,2,67.0226917,,,,53.15145451,2.381954356
21,3,80.71961427,,,,81.34549178,1.969434997
21,4,96.3276624,,,,109.4144593,1.717907784
21,5,111.7333979,,,,135.1040815,1.641791329
21,6,124.1860045,,,,165.241722,2.039470094
21,7,137.152635,,,,196.4767058,3.080762856
21,8,152.6826387,,,,229.3558202,1.724183547
21,1,167.4900768,,,,22.41724922,1.84328376
21,2,181.0114768,,,,52.48219339,2.028080819
21,4,204.1714932,,,,86.25,2.621345209
21,4,220.5101922,,,,110.0100418,2.708770343
21,6,234.8675282,,,,143.75,2.741027612
21,6,255.4405986,,,,164.2427196,0.930725566
21,7,271.534945,,,,185.6802394,1.966788445
21,8,288.2810771,,,,228.6154259,1.627369289
21,1,301.6811476,,,,5.224055446,2.138511528
21,2,312.2048534,,,,37.45678848,2.74265004
21,3,325.3291113,,,,74.23828689,1.868855567
21,4,339.0027319,,,,104.4228137,2.263086712
21,5,353.8831819,,,,133.4898118,2.485153271
21,6,369.9211205,,,,160.6946467,2.666060347
21,7,386.1382976,,,,193.7348514,1.972763358
21,8,403.7744522,,,,226.2872667,2.396067257
21,1,418.7458049,,,,19.65092176,2.311759903
21,2,434.1843403,,,,48.54747703,1.899610466
21,3,449.8998516,,,,79.740278,1.876995361
21,4,464.5261826,,,,106.8125315,2.46830372
21,5,483.8093884,,,,134.6598189,3.23887846
21,6,497.4897093,,,,163.7323515,2.179090084
21,7,509.9341967,,,,197.0644019,2.314703967
21,8,524.217785,,,,227.9854728,1.929110388
21,1,536.9064805,,,,21.72731573,1.891900516
21,2,551.7354742,,,,46.050506,2.117754461
21,3,564.8067289,,,,78.0381834,1.896742963
21,4,580.2754389,,,,106.039422,1.749733648
21,6,594.8019365,,,,143.75,2.477641704
21,7,609.0330701,,,,172.5,2.168886666
21,7,621.6903503,,,,194.2467133,2.742057534
21,8,635.917195,,,,228.7448628,1.674440715
21,1,649.7297538,,,,19.02231202,2.229574685
21,2,665.6429792,,,,50.11220531,1.511620924
21,4,679.1222744,,,,86.25,3.477443471
21,4,695.6711277,,,,109.0771261,2.686580603
21,5,711.4375176,,,,138.0833421,2.086053705
21,6,729.8647482,,,,168.2075117,2.06602438
21,7,744.0274729,,,,194.1458849,2.113156019
21,8,758.3864351,,,,229.4117878,2.117368481
21,1,771.5558374,,,,23.86784767,2.119371405
21,2,785.2346827,,,,53.43824452,2.525895916
21,4,801.4785469,,,,86.25,2.074541703
21,4,818.2064774,,,,106.8180663,1.862668022
21,5,832.4702837,,,,135.6372954,2.267695635
21,6,846.8255427,,,,168.0185995,2.376917349
21,7,859.6201675,,,,196.6941821,2.710503902
21,8,873.1491662,,,,229.6259744,2.293625726
21,1,888.4411188,,,,23.47374778,1.993070831
21,2,902.6645304,,,,51.52933729,2.398855744
21,3,915.195353,,,,81.23913643,2.563347854
21,4,931.5183197,,,,107.8233225,1.719697346
21,6,944.3732434,,,,143.75,2.785643411
21,6,961.5852128,,,,163.9802898,2.087196667
21,7,977.7358174,,,,194.8256805,1.908408498
21,8,990.8456105,,,,228.5124882,2.368901359
22,6,4.67411475,,,,163.5225733,2.711892862
22,7,17.46365982,,,,195.7647688,2.219197716
22,8,33.35810556,,,,229.337602,2.364051359
22,1,47.88067884,,,,20.59318939,1.949362147
22,2,65.19707087,,,,51.83688556,1.697006103
22,3,78.22930196,,,,81.79866743,2.126677431
22,4,93.07630005,,,,105.960507,2.836834522
22,5,106.4672484,,,,137.639198,2.211122991
22,6,120.6271007,,,,165.1334873,2.151092799
22,7,135.6032479,,,,196.9660444,1.662364005
22,8,148.1446607,,,,228.1541719,2.720423589
22,1,164.0544958,,,,18.5362326,1.945248886
22,2,178.5373118,,,,42.55022157,2.047239654
22,4,200.1302977,,,,86.25,2.252775827
22,4,218.6680433,,,,106.9348481,1.201167007
22,5,231.1843016,,,,135.5423398,2.854772802
22,7,246.5687242,,,,172.5,1.625035103
22,7,263.6186078,,,,189.195538,2.030163492
22,8,275.9251184,,,,227.9736977,2.344827865
22,1,290.6800638,,,,20.78885814,2.002687549
22,2,304.8968807,,,,46.10369162,2.273079452
22,3,318.9018018,,,,75.51597959,2.281258327
22,4,334.3289444,,,,106.2517796,1.778484128
22,5,349.7545882,,,,136.258723,1.833415306
22,6,365.4931062,,,,166.7207392,2.689611778
22,7,382.328845,,,,196.1761078,1.63029305
22,8,401.1755837,,,,228.7713736,1.94064573
22,1,414.8098087,,,,24.01744785,2.051653939
22,2,429.4715199,,,,47.75070108,2.49313522
22,3,446.4316907,,,,78.67086705,2.171472231
22,4,461.2091401,,,,109.6919409,2.564456427
22,5,481.0028054,,,,130.1551292,1.798360028
22,6,493.4661728,,,,160.5788112,2.200712192
22,7,508.1259317,,,,190.7940255,1.846161248
22,8,519.7338968,,,,229.7714397,2.516561343
22,1,533.1945072,,,,20.24802601,2.494110607
22,2,546.3290429,,,,48.42779769,2.583956038
22,3,560.4772985,,,,80.14686693,1.372816552
22,4,575.1543291,,,,108.9101406,2.229464204
22,5,588.2242364,,,,134.7580735,2.468816426
22,6,603.3084908,,,,168.0772231,2.423457836
22,7,619.1363241,,,,197.2299816,2.387661099
22,8,631.9615697,,,,228.9314589,2.084627343
22,1,645.3667298,,,,24.46239006,2.270361802
22,2,660.7556463,,,,51.8355553,2.259176084
22,3,676.2299349,,,,73.76766023,2.517953177
22,4,693.4665135,,,,107.024976,2.298742725
22,5,708.7210689,,,,136.4107238,2.050137122
22,6,727.787092,,,,163.8944036,2.032997019
22,7,740.6656221,,,,193.362057,2.236003589
22,8,754.7676435,,,,227.0716616,1.805697086
22,1,769.2522523,,,,22.27357796,1.686499263
22,2,783.6266372,,,,49.46750207,2.087717903
22,4,798.9933145,,,,86.25,2.799894712
22,4,813.8138892,,,,108.1889616,2.327871904
22,5,828.8927733,,,,135.685988,2.205319138
22,6,844.9401594,,,,163.0778586,1.747565741
22,7,857.9393664,,,,195.7343834,1.864328646
22,8,871.2585075,,,,229.7763645,1.932705437
22,1,885.7938209,,,,22.05911638,1.591341914
22,2,900.1755676,,,,50.93051204,2.209745606
22,3,913.2405408,,,,80.04509397,2.145935739
22,4,927.3450984,,,,109.8436562,2.441313708
22,5,940.2390228,,,,137.2050862,2.786823666
22,6,957.5033213,,,,165.8182312,2.396234562
22,7,974.3694944,,,,195.7573671,1.911458836
22,8,987.1123795,,,,229.6906786,2.486256845
22,1,1003.291954,,,,22.05411135,2.380642575
23,6,1.363723405,,,,168.6666667,2.810931688
23,7,14.9919417,,,,190.6538934,2.245389113
23,8,30.43410568,,,,227.8169478,2.484419685
23,1,43.69633032,,,,20.6267324,2.708665733
23,2,61.85995003,,,,49.01855495,1.536264513
23,3,76.13620946,,,,76.28617447,1.917940667
23,4,89.88982833,,,,106.0207986,2.133753789
23,5,103.7035839,,,,135.3969955,2.173542142
23,6,117.2025564,,,,162.2442727,2.159585822
23,7,133.0262217,,,,185.8460409,1.855597358
23,8,145.5712792,,,,226.452258,2.36245663
23,1,158.8038733,,,,13.82529801,1.974514159
23,3,171.2349042,,,,57.5,2.910790568
23,4,197.5350741,,,,86.25,1.71968754
23,4,211.9536132,,,,109.4699072,3.100896875
23,6,228.3092356,,,,143.75,2.232970983
23,7,243.9464878,,,,172.5,2.385004011
23,7,257.6809273,,,,190.2598205,2.521065089
23,8,271.5876207,,,,229.8900712,2.086895293
23,1,286.7048347,,,,22.04728732,1.800270156
23,2,299.8832819,,,,47.22564248,2.91671925
23,3,314.196495,,,,77.80843507,2.56955101
23,4,329.4100249,,,,109.2064225,2.313569399
23,6,345.6686197,,,,143.75,2.231857658
23,6,363.344372,,,,168.6924492,1.900881407
23,8,379.2165872,,,,201.25,2.451577886
23,8,398.8083446,,,,228.3677053,1.811131614
23,1,412.5031077,,,,21.50044149,2.127445339
23,2,425.5610626,,,,53.0526643,2.961912487
23,3,442.9413707,,,,80.88749012,2.414466533
23,4,459.1392827,,,,105.8391466,2.475654648
23,5,473.4432119,,,,127.3218948,2.505129208
23,6,488.0492042,,,,156.3304425,2.145158943
23,7,502.4623016,,,,191.3059078,1.883318111
23,8,515.7728977,,,,229.378301,1.946849958
23,1,529.7856872,,,,19.12216808,1.845550696
23,2,542.818069,,,,50.89974044,2.215764198
23,3,556.0315967,,,,81.88382941,2.125835354
23,4,572.4227942,,,,108.1975419,1.609115855
23,5,584.582035,,,,137.9720772,2.228939215
23,6,601.4835047,,,,168.4794168,2.204423772
23,7,617.4526604,,,,194.9433775,1.92288389
23,8,629.4045949,,,,229.0783603,2.137651477
23,1,643.4782158,,,,20.60781988,2.129086031
23,2,658.2483408,,,,46.83254942,2.282344152
23,3,671.272599,,,,76.63128745,3.170403377
23,4,689.9972153,,,,110.1332927,2.284761858
23,6,705.1411736,,,,143.75,2.046684083
23,6,723.5541314,,,,161.9689974,1.575701354
23,7,737.1379252,,,,187.5206421,2.330733547
23,8,751.1420016,,,,227.9888681,1.858093151
23,1,765.4120952,,,,17.38632829,2.346740885
23,2,779.7791357,,,,50.37595903,2.048294223
23,4,796.5395251,,,,86.25,1.763234765
23,4,810.8880244,,,,109.6170266,1.26838829
23,5,825.2361542,,,,137.3152003,2.366482698
23,6,839.5485789,,,,167.9285552,2.475591588
23,7,854.9808662,,,,194.3649696,1.861243592
23,8,867.9625165,,,,227.8816953,2.807129348
23,1,881.5892665,,,,19.13740562,2.214006932
23,2,897.2026064,,,,46.0350041,2.518685749
23,3,910.3490721,,,,75.50307653,2.457458538
23,4,925.2329799,,,,109.0164067,2.257271153
23,5,937.8905018,,,,137.0945511,2.530181569
23,6,954.7148761,,,,167.9333841,2.181079349
23,7,971.4959651,,,,190.6375523,1.63264874
23,8,983.8607169,,,,228.1137793,2.299959123
23,1,1000.479315,,,,12.81694857,1.552681156
24,7,10.2728903,,,,194.0528539,2.325585239
24,8,26.68078726,,,,227.0814284,2.581632551
24,1,40.69733805,,,,23.95849801,1.96380804
24,2,56.33912664,,,,53.0628808,1.778652326
24,3,70.94114493,,,,80.50588622,2.748312414
24,4,85.68165707,,,,110.6563575,2.285620155
24,5,99.86054618,,,,139.1863363,1.784689895
24,6,112.4536239,,,,167.0317396,2.557755828
24,7,124.7248739,,,,195.7313249,2.453582855
24,8,137.1279093,,,,227.3423978,2.157973496
24,1,151.2452028,,,,20.54455013,2.030651588
24,3,169.980133,,,,57.5,1.964830481
24,4,195.3790548,,,,86.25,2.030265887
24,4,210.1702282,,,,110.128677,1.242345677
24,6,223.3628481,,,,143.75,2.131119744
24,6,239.4280155,,,,167.9144136,1.630882615
24,7,253.3215875,,,,193.6276274,2.45217634
24,8,269.0188053,,,,229.5552683,2.056688346
24,1,282.9816642,,,,24.72158574,2.847846353
24,2,296.3607086,,,,49.96319399,2.574615491
24,3,310.9112654,,,,75.40730236,2.47209714
24,4,326.9058521,,,,108.3835607,1.443294827
24,6,342.7586425,,,,143.75,2.136497237
24,7,361.3413271,,,,172.5,2.053346497
24,8,377.4413843,,,,201.25,2.179934899
24,8,395.3753402,,,,229.2958783,1.581822323
24,2,409.0954721,,,,28.75,2.12416857
24,2,424.0595544,,,,47.40309837,1.649368559
24,3,440.7203791,,,,70.95246399,1.701036359
24,4,455.4389065,,,,97.57813544,2.103337192
24,5,466.8854243,,,,129.5139739,2.803375815
24,6,480.5115075,,,,162.9624777,2.769150984
24,7,497.1822099,,,,190.1002712,1.856211202
24,8,511.0606277,,,,229.4360791,2.36551857
24,1,524.5689073,,,,22.54227844,2.239832667
24,2,539.8392955,,,,51.49457925,1.288970924
24,3,553.9777355,,,,78.82269798,2.233878669
24,4,568.1953434,,,,109.4690146,2.314439898
24,5,581.9898052,,,,136.5803734,2.179789843
24,6,599.6596343,,,,166.2577335,2.005222812
24,7,614.1728875,,,,193.5128851,2.436863221
24,8,627.3629223,,,,227.3615531,2.647110828
24,1,639.6539551,,,,23.60931054,2.195806346
24,2,653.5744398,,,,49.67844502,2.945938277
24,3,668.2386909,,,,78.89655987,2.849445313
24,4,687.8671433,,,,107.2373805,1.537330792
24,6,702.848907,,,,143.75,2.238037633
24,6,716.8707566,,,,164.3992958,3.285681581
24,7,731.2473514,,,,196.5453402,2.052961223
24,8,747.9818698,,,,229.8756974,1.681155347
24,1,760.5697747,,,,21.3925326,1.993528692
24,3,776.3010997,,,,57.5,1.927094293
24,3,790.8936333,,,,75.99776996,1.915789555
24,4,806.6440768,,,,110.7591733,2.434393208
24,5,822.5170134,,,,138.7096201,1.89114144
24,6,837.7019719,,,,164.1207064,2.105803994
24,7,851.2817102,,,,190.8361391,2.238012487
24,8,865.6135832,,,,228.3655359,2.184242317
24,1,877.2475482,,,,13.15056947,2.872453805
24,2,892.6506308,,,,47.39339493,2.000590568
24,3,905.975886,,,,74.80842949,2.59836847
24,4,922.5821715,,,,103.483678,2.31630013
24,5,935.2600783,,,,134.6031639,2.974223711
24,6,952.6211348,,,,163.8672405,2.031351364
24,7,964.9958236,,,,185.9751504,2.46428972
24,8,978.0521336,,,,229.2887894,2.248416249
24,1,990.2176773,,,,24.03725425,2.099180371
24,3,1005.901519,,,,57.5,2.718352091
25,7,7.178122587,,,,191.5319053,2.765596468
25,8,24.86685787,,,,229.9717901,1.545078831
25,1,38.25743461,,,,11.55681346,2.514656319
25,2,53.8444743,,,,45.66707635,1.745719644
25,3,68.85109369,,,,72.48526767,2.022020222
25,4,83.78123523,,,,104.5349878,2.070207275
25,5,97.3034276,,,,130.9150584,2.249950656
25,6,110.3157105,,,,164.2542131,2.012568597
25,7,122.4756427,,,,192.8750661,2.031777581
25,8,134.7037684,,,,228.6565985,2.498876615
25,1,147.2044063,,,,19.65479783,2.181285309
25,2,159.1197499,,,,52.80218303,3.031275343
25,3,177.2975816,,,,82.04703325,2.631708878
25,4,206.2491593,,,,110.9714813,1.938963478
25,5,219.7607123,,,,138.1069202,2.57297318
25,6,236.6162948,,,,167.845196,2.661764057
25,7,250.2131762,,,,196.3447596,2.635926204
25,8,267.0277736,,,,229.0366517,1.572820074
25,1,281.5671166,,,,18.85672198,1.855558547
25,2,293.4333565,,,,50.06217989,2.658830928
25,3,306.5252332,,,,80.51953956,2.782485722
25,4,322.3215917,,,,107.4435058,1.958923827
25,6,341.0208167,,,,143.75,2.14894455
25,7,360.3959334,,,,172.5,2.504380485
25,7,375.3421762,,,,186.3168916,1.856483199
25,8,388.745998,,,,229.8670141,2.520473961
25,2,405.4537173,,,,28.75,2.391024169
25,3,417.9378774,,,,57.5,2.625354058
25,3,431.7273109,,,,81.05662416,2.364310882
25,4,447.1559433,,,,108.0657934,2.39042586
25,5,461.8072518,,,,139.1533675,2.318425552
25,6,477.067303,,,,165.6662929,2.751824795
25,7,491.1754965,,,,195.1702823,2.124299875
25,8,508.0166441,,,,228.8070411,2.019848641
25,1,521.797396,,,,16.33273612,2.411978026
25,2,535.1802139,,,,49.08028805,1.804644367
25,3,550.6528898,,,,79.08106414,1.87064054
25,4,565.8055706,,,,110.8676444,3.004683993
25,5,578.7006685,,,,135.9776434,3.239057866
25,6,596.5466304,,,,167.1870598,3.045199076
25,7,610.997857,,,,196.7827431,2.273659641
25,8,625.5301768,,,,229.6866874,2.358715479
25,1,637.3128153,,,,15.15160076,2.726774687
25,2,650.9194096,,,,46.74373293,2.469545089
25,3,665.6580342,,,,79.6700654,2.159707629
25,4,682.8177293,,,,108.5428865,1.747312232
25,6,700.7211667,,,,143.75,1.725421841
25,6,714.4053004,,,,164.5261324,1.983837301
25,7,728.9557057,,,,194.9542028,1.81828196
25,8,743.5002793,,,,228.8071526,2.112644617
25,2,756.8790992,,,,28.75,1.909467291
25,3,773.3834305,,,,57.5,2.04539799
25,3,785.5421948,,,,79.01313896,3.10574839
