0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.233585245452483,4.47434777546177,4.763999995143005,5.061377851923209,5.082586795983861,4.880944418166451,4.917117196490282,4.518431853651339,4.305879854880416,3.987689021649488,3.6500054143320466,3.828794692565214,3.997820351548977,3.8785269240934985,4.039118272188427
4.718786103077982,4.898042395482149,4.923921220658878,4.727643524913692,4.6764053050711,4.634225135782369,4.2705846263945775,4.388385751412634,4.19402264020991,4.211117050134769,3.483356950022422,3.8977243163485746,3.934799441143806,4.0735786011080934,4.688637638967455
4.794235758782574,4.86160651854014,4.8458915805550555,4.845546483142769,4.821595334623291,4.846673937730666,4.627913281511022,4.5163913120921135,4.480666773562626,4.219620241385332,4.141947650396569,4.148792637758334,4.321108651189308,4.412726840747016,4.536924254187621
5.186517285807734,5.086320400787761,4.904204113312498,5.082828544356598,5.061756436942846,4.814119227096648,4.977181642459337,4.627182512449092,4.699998944233018,4.582925757241904,4.382322427373118,4.634227760158396,4.8090006017994344,4.763919234118671,5.037923023584728
4.965135046557506,5.169424867773444,4.885911550241559,4.680322966504494,4.820033806861781,4.818391707042817,4.763950771960353,4.651350895074345,4.638154887489308,4.517460176941698,4.561017556911453,4.585795964255879,4.571957045461601,4.378433902028921,4.864969445827009
4.358877602977621,4.481443196630205,4.60371537676715,4.584825351209662,4.7180887464496015,4.65040809969524,4.574099979792271,4.347784385934609,4.2078446258347695,4.031222375710212,4.134500400332308,3.9565151340374674,3.871852292871649,4.0571630523836095,4.379769488734066
4.841382063851765,4.845514185186518,5.173372122978228,5.224742393908721,5.001138806089563,4.847296463297095,4.726063107548213,4.630487232345318,4.5825650319178814,4.315501756708993,3.9408911939442377,3.968153778124221,4.032671157535357,4.274378116195458,4.504451720507068
4.899234655463965,5.285709740446983,5.0571139809946,5.122719335363552,5.0936024479530815,5.032579934906905,4.753087846899215,4.846161560775201,4.874903332654789,4.631821413485543,4.704737190957913,4.407809103692098,4.165532378651137,4.330143951286674,4.399258159664843
4.790795952407834,4.718134562814621,4.837710855435697,4.585821694634174,4.443322437156084,4.256455188787706,4.417371779666876,4.146491908907079,4.219561336971349,3.9790810163989034,4.0276348223417955,4.044331326505144,4.192680950138114,4.45001771164623,4.545059377615896
4.0985433469898185,4.407543089516253,4.837491450085899,5.172176669473443,4.928736159402734,5.011790221251703,4.89921570278882,4.698142599298049,4.352939884478437,4.019479285209226,3.774973168502158,3.72338642283109,3.6620192957900723,3.951150941636676,3.9815686793713
4.565052824066491,4.953140971486117,4.835334043445023,4.842002050759651,5.057587425656115,4.892922392771752,4.653405687954026,4.617401636142722,4.450872529182288,4.573366517087152,4.428111643746821,4.249922159629842,4.301639150534646,4.163337080873689,4.424127032420261
4.729719985766904,4.900066088152379,4.641435898505931,4.710204713545038,4.5810673616498025,4.7195930461440465,4.878357162040313,4.692197618318422,4.545260041528969,4.586272808520685,4.530188058272164,4.497160923730094,4.497365082807781,4.806770753164161,4.6627277314428675
4.289135639791319,4.624941553980148,4.823968226190504,5.106760427693315,4.950119723114712,4.952237164478658,5.049193671090322,4.92321796432038,4.537708923709435,4.251204371670626,3.992659941061492,3.8904063857626876,4.009595303788353,4.208144305726128,4.247183125514635
4.849465931691627,4.893162472564348,4.769853298452781,4.6072667384076205,4.685785084489105,4.593693054069423,4.616765132315943,4.659669521893574,4.6850506118433835,4.282297276538352,4.405957914763268,4.756517473122248,4.58820408152773,4.788927364750897,4.774607575202663
4.837858018048696,4.941003886249381,4.898589379193637,5.100025303713512,4.698235633908522,4.531684237624957,4.710520500715126,4.691013615817385,4.53538028807884,4.335638393217955,3.6681992508628363,3.998532778676594,4.094513943483839,4.187304051071785,4.575396803404773
4.690121504618512,4.916700453075488,4.985613400770163,5.046675038324405,5.204649610548073,5.261379462615595,4.936738093333176,4.440091260509334,4.186367556735097,4.095910428763015,4.20306347189404,3.988775353020257,4.060577783825619,4.127750428015515,4.344708162828846
4.87078107703733,5.063872536709995,4.788486164349243,4.948163080435032,4.951041535596126,4.720041266905458,4.426602332768041,4.577300425520289,4.404569716062959,4.289229704211964,4.012609428237341,4.015753854034456,4.173726153180745,4.458583956735884,4.857914102005516
4.3845685016256155,4.748940600591843,5.082135805137226,5.188792850936129,5.174619270104204,5.474048879751125,5.151838343069196,4.926145466369919,4.600100743490531,4.137648463827344,3.6532624584058158,3.7215251038952153,3.901512740584165,3.9494973521730308,4.580502593561983
5.084659100640421,5.50934082763998,5.480451818465663,5.500699292836258,5.260117730693621,5.014189592187392,4.804355749280097,4.464065878010048,4.26943124688459,4.2530824105935325,4.323833936613184,4.388555373217161,4.163487144398089,4.399997619944874,4.935490225727123
4.6845337592306855,4.894544703918126,4.938333911152751,5.1456300373567485,5.2021939521247536,5.119204189599527,4.764011694921406,4.663362754775717,4.1751700493499735,3.8843412538635995,4.022921336846221,4.153614390108703,4.154170093795844,4.20461082172331,4.403124070386167
4.7708974906930575,5.07858779216216,5.338584245452006,5.085019669687163,5.161319039804716,4.673654602560816,4.6240066503496315,4.369333635661718,4.509349708535092,4.366854035703899,4.094230743184435,4.11887817974011,3.987087729927687,4.155080828911368,4.502806090458589
4.798136904716798,4.700286762165516,4.828444949337421,4.886854006362392,5.156606692952785,4.816456825695754,4.774312803416701,4.540062404612524,4.208727996919936,4.130526639815562,4.254831756460626,4.128067579875291,4.337173633607475,4.371637674473218,4.729311142383288
4.699757563830238,5.065518978647223,4.938723776786548,5.1808896544429075,4.976214426674347,4.921188380653528,4.938108651794319,4.377452579058044,4.231748082717331,4.141103663549685,3.8761280132484903,3.6898120930265432,3.667423997992977,4.0981064522542265,4.505161071780891
4.670586742915122,5.058232372379413,4.960404972096079,4.800802064447612,5.0827881116206886,5.211421454952951,5.223708075302485,4.835076023339093,4.038075379674712,3.6364072859664756,3.7456500961794195,3.9699340536989642,4.078697130999018,4.415209747636945,4.676157995515391
4.842220449534388,4.746954331968761,5.066385976026712,4.747321987382846,4.745103600562126,4.515240441901401,4.630943279253176,4.508629921163817,4.509661224424194,4.527831726717189,4.2556899243054795,4.057874257878045,4.14364101634161,4.004024601974663,4.416467869930236
5.023172358971957,4.933183090885698,5.174518654533964,4.995574817891594,5.030083520735344,4.771125593537635,4.308825433554752,4.215313289087219,4.112853820067349,4.0024564058497,4.266501199108835,4.299592557535367,4.112085053268754,4.272822479402959,4.6933292997469325
4.489771887320513,4.740830863092053,5.044691932525143,5.353835332242238,5.1019693094860035,5.064743895724649,5.132460325710139,4.877387916907342,4.638930794358211,4.426336747092382,4.369225698530362,4.257615866049393,4.385242612173438,4.454301848163536,4.302139279576611
4.450268923419588,4.644528452760244,4.696705185598964,4.700640091201619,5.023278111801551,4.851764145127812,4.615350418124963,4.754436903349924,4.440262205196445,3.982484159353686,3.783324118559729,3.8476258234329985,3.9512273430196614,4.0921294145951155,4.4906762327705705
4.653679479167064,5.03587234079442,5.240950063511299,5.373580061427254,5.215906810890287,4.995543040894793,4.897497084153638,4.6848759910490125,4.397344773982477,4.107897934841274,4.1290357570610645,3.987890960077389,4.032174593318083,4.290824618314551,4.437008589118997
4.586478056525463,4.918810524312008,4.911077279217585,5.008246538405869,4.916250818233489,4.833528391948445,5.0142114701729525,5.153937759213795,4.887713684548541,4.626533181101956,4.379666730036669,4.4110026656913845,4.439229352648437,4.318301052289146,4.462344286064008
4.499453348389607,4.789986800476448,4.943568567186711,5.06934998652854,5.009118913595064,5.135452856893077,4.974051182817275,4.726462721881685,4.248424863144228,4.3753123099703135,4.2845117503772965,4.163715494105097,4.189188480692843,4.212946401288355,4.37341327203949
4.936795055867495,4.988870385811693,4.93241063441936,4.939044518783595,4.9320492957706294,4.89670010957386,4.617434166465051,4.420921662931652,4.295623327198775,4.3961743141940595,4.369702781664908,4.444018402329739,4.703345488317526,4.623316785321269,4.820978903897973
4.268525784746321,4.676938002762475,4.816361881477413,5.338473831455344,5.118191962204837,4.916139509630078,5.0745676768309025,4.764485696943024,4.458261976065765,4.552370702669907,4.524378884027084,4.068827720157848,3.9846796900595023,4.046426575203984,4.09539374759122
4.877501942868076,5.25060180684215,5.361592865525634,5.409622837612008,4.9832476747830565,4.728279892068599,4.729785105338301,4.652370575756863,4.251404190689042,4.053944954372423,3.901425276880105,4.038271249093863,4.055242423098686,4.443076812817061,4.669658914164976
