Car Index,Station Index,Arrival Time,Velocity,Position
19,3,296.0229781,1.882336229,56.32422382
19,5,311.0126699,2.498287321,86.25
19,5,326.2530704,2.300979348,113.7206338
19,6,342.1729684,1.926375076,135.5946128
19,7,357.2876429,2.535271377,158.0971866
19,8,368.7866209,2.574335706,190.6837482
19,1,383.9284337,2.320585781,227.5416471
19,2,398.65622,1.887034284,23.10228544
19,3,414.5589442,2.336032072,55.06801363
19,4,431.0299474,3.120432877,83.0289617
19,5,442.6833837,2.356167833,112.0801362
19,6,455.3090117,1.808075137,143.4299503
19,7,469.9253178,2.030298032,167.2704541
19,8,481.4533693,2.038795002,200.956321
19,1,494.8299924,2.398059214,229.9992359
19,2,508.9696919,2.376327258,26.87879701
19,3,522.4773867,2.705878879,56.75477461
19,4,539.4333659,1.856962837,84.85323026
19,5,556.4787785,1.418665647,108.7267234
19,6,572.6032788,2.253755131,140.045076
19,7,590.3865786,2.086018419,168.2431737
19,8,600.1898214,2.256266564,197.1628309
19,1,608.4551627,2.908825304,227.1585938
19,2,626.8027654,1.306156176,25.30823948
19,3,638.540888,2.098114034,47.74339216
19,4,650.944023,1.995357766,75.23746576
19,5,663.1821329,2.287446797,111.033554
19,6,686.1095684,2.156881715,142.424
19,7,695.9305234,2.564084756,167.7712764
19,8,711.805263,1.766784495,193.4322788
19,1,722.9889412,2.351087462,229.9161434
19,2,739.188096,2.098886675,21.19175487
19,3,749.2330012,2.785273846,46.12618595
19,4,763.6594943,1.99043122,82.24391526
19,5,778.3371212,2.297058818,114.9903727
19,6,792.0319055,2.479699869,138.6453181
19,7,805.1164124,2.359248009,166.6207113
19,8,821.0114736,2.147928238,198.224162
19,1,835.217237,3.481684225,229.4921519
19,2,847.2476776,2.049078819,27.97679815
19,3,862.1155473,1.507440531,54.94691686
19,4,877.9614055,2.022663111,85.05261577
19,5,891.4532864,2.172120343,111.1466487
19,6,903.4611299,2.093372114,139.5217424
19,7,917.127181,2.856950739,163.0201604
19,8,929.6964414,2.61402397,195.7585244
19,2,944.7737649,2.008601852,0
19,2,962.606639,1.643508935,25.58001719
19,3,975.6849399,2.787240274,49.6566061
19,4,989.2240423,2.30548168,76.41566431
20,7,13.29624916,2.026396419,165.0523503
20,8,27.68644543,1.957403415,185.9079628
20,1,42.24324858,2.074530199,228.7240107
20,2,53.10927175,2.78205754,14.36630221
20,3,65.15657517,2.329638264,45.29342855
20,4,77.2019054,2.338257888,86.25
20,5,91.51846923,2.845287578,107.2555735
20,6,105.3473448,2.916374851,140.0367523
20,7,121.1114228,2.290304494,171.8838328
20,8,137.3298853,2.461515633,198.2023455
20,1,151.5622427,2.296271205,224.9431336
20,2,165.290439,3.202879797,21.19079119
20,3,177.491232,2.175379693,56.13855766
20,6,192.5052014,2.390570659,86.25
20,5,206.8511377,1.7712611,115
20,6,219.9464397,2.091265635,143.75
20,7,238.2040284,1.693579968,161.8922107
20,8,250.7768517,2.222529879,191.6507285
20,1,266.5398609,1.429045847,229.5231878
20,2,282.7490876,1.360099882,19.06952317
20,3,295.3983415,2.212318468,40.04042908
20,4,308.3162116,2.118673453,73.26716266
20,5,325.6970609,1.451013507,100.2862096
20,6,337.9394277,2.341857625,132.5874843
20,7,351.6066679,2.273995772,166.4045384
20,8,364.6821633,2.224209093,193.8659018
20,1,382.1530571,1.383253354,228.9809521
20,2,395.6633149,1.971334064,13.63522072
20,3,413.5178684,1.265573862,42.33290161
20,4,429.9977066,1.679946238,60.6479902
20,5,441.444141,2.52950486,86.94100395
20,6,455.1320004,1.950258637,127.5223563
20,7,467.349565,2.334912263,158.6470318
20,8,481.3093239,1.985849121,184.600357
20,1,494.8296738,2.036056684,229.6671011
20,2,508.182257,1.804266008,15.10607865
20,3,522.201977,2.57767797,44.66970712
20,4,538.6811862,1.934422969,77.20530919
20,5,552.0568229,3.177801686,101.1163659
20,6,570.9593895,2.876916237,135.234215
20,7,588.345932,2.557017528,162.0049133
20,8,598.378347,2.362509757,190.0450212
20,1,606.040247,3.562709656,228.3868363
20,2,624.1677356,2.33566458,28.42249972
20,3,633.890708,2.874764811,56.18653776
20,4,645.4249454,2.031184066,85.99950323
20,5,661.4481271,2.992569577,110.8098482
20,6,685.494792,3.050703104,141.9924402
20,7,694.0863084,3.768018311,172.2922398
20,8,707.3804329,2.277128495,199.7373968
20,1,721.7175402,2.08890557,229.8502385
20,2,735.5870226,2.456932851,27.51406847
20,3,745.1494479,3.492356179,56.73505987
20,4,761.6468225,2.970479109,75.053714
20,5,778.3329301,2.273461318,105.2954317
20,6,789.9733169,3.12152954,130.8942114
20,7,802.6243943,2.442777673,165.5030561
20,8,819.6027497,2.153748461,192.0531634
20,1,835.0713742,2.001488552,229.9951893
20,2,846.8703364,2.695414699,8.954702844
20,3,860.421893,2.113162687,39.69527799
20,4,877.3694215,1.454901066,69.87881886
20,5,889.6792819,2.360967102,92.41834227
20,6,901.4412991,2.727266431,125.7860522
20,7,913.809014,2.232460763,163.2311674
20,1,927.5956666,2.112133358,201.25
20,1,941.9953663,1.84256828,0
20,2,960.6778495,1.12714223,20.09973811
20,3,972.8709041,2.614595576,44.33053339
20,4,984.9584106,3.033543795,81.21335841
21,7,9.620931908,1.705485607,164.1370453
21,8,19.8484918,2.843545768,190.9240644
21,1,35.38059741,1.737489993,229.206169
21,2,47.93910629,2.533690219,23.12286241
21,3,59.91688984,2.56698943,55.35144262
21,4,74.88972628,2.291399683,85.28212254
21,5,88.79662608,2.183391026,114.0597321
21,6,104.0741039,2.121309557,141.6135919
21,7,120.84239,1.042003736,165.2956588
21,8,136.0917642,1.300698704,190.6207951
21,1,149.3600348,2.101791771,229.3412377
21,2,162.9303102,2.440203676,11.03500613
21,3,176.8653908,1.789375001,48.81137625
21,4,188.4487069,2.802165734,79.73617397
21,5,204.4309172,1.965896053,104.8675532
21,6,217.951653,1.584036681,138.6071769
21,7,231.9404981,1.868193393,172.5
21,8,246.4577775,1.628240042,201.25
21,1,261.2775099,1.99852063,0
21,2,275.6316127,1.53234795,23.44826943
21,3,287.5063624,2.860095946,51.90114953
21,4,302.1883973,2.414669336,80.01430943
21,5,315.5567071,2.626582905,112.1129945
21,6,333.1729058,1.874854142,135.3315157
21,7,348.9261608,1.701441494,161.1893257
21,8,361.3622874,2.581944313,193.4536674
21,1,374.8971942,1.47619422,229.2068482
21,2,387.9960303,2.175531772,22.06026865
21,3,401.533504,1.412452796,57.5
21,4,414.7579273,1.862739827,84.7378975
21,5,430.3514578,2.504508911,109.1835532
21,6,446.8112355,1.662297648,139.5480095
21,7,461.4165934,2.232874283,162.0784877
21,8,472.9251809,2.352584291,196.4883476
21,1,488.0476298,2.642955775,229.8308087
21,2,500.6202227,3.065707398,28.4862475
21,3,517.2245155,3.437786023,53.45922195
21,4,534.0055331,3.694780205,76.84184737
21,5,547.68788,5.345454904,109.9103215
21,6,567.9993502,4.940479522,133.7509898
21,7,584.241507,5.6593854,165.6396492
21,8,593.6355184,5.420545124,194.5506701
21,1,605.5874557,4.569716513,229.4383893
21,2,624.0275184,2.201188202,25.72660415
21,3,633.4338142,7.562106694,48.60771228
21,4,645.30162,2.823111842,76.58462056
21,5,660.0479419,2.734042802,104.8255332
21,6,684.9186758,1.094428715,136.4414874
21,7,694.0311706,3.864835828,154.4566936
21,8,706.7161739,3.885512566,186.4354654
21,1,720.397663,6.653771915,222.8311901
21,2,735.0839842,2.255054672,24.59774595
21,3,744.9304153,4.882891513,48.17273379
21,4,757.8776373,2.133038602,80.43609497
21,5,774.0642987,1.860835836,106.6871194
21,6,785.8548908,2.324931173,133.105916
21,7,799.7600551,1.891697122,161.5507477
21,8,815.3325962,2.721371607,183.3978788
21,1,829.2495665,2.154523012,229.74575
21,2,839.5262727,3.032826429,13.85805207
21,3,851.9962653,1.89470854,52.49874208
21,4,866.1169855,2.416778017,86.25
21,5,880.1147023,1.813948031,115
21,6,894.854503,1.959219902,143.75
21,7,909.6571683,2.147168061,172.5
21,8,924.2372322,1.722316881,196.0759219
21,1,938.5426038,2.275748323,229.0081514
21,2,953.0033416,1.611101526,20.74075006
21,3,967.8340002,1.857959252,57.5
21,4,983.2980945,1.358558966,86.25
21,5,998.130279,2.541720682,111.2478405
22,7,4.717369763,2.487287632,164.3414536
22,8,16.21713276,1.799111321,198.9083148
22,1,32.33799733,1.900936398,229.1497949
22,2,45.71818064,2.18206822,19.8253281
22,3,59.07989481,2.115049598,50.22127604
22,4,74.46733055,2.076841011,77.84115661
22,5,88.36598039,2.395799844,105.3680965
22,6,103.0669864,2.184354005,132.325303
22,7,113.9284597,2.673233424,163.382547
22,8,127.9198449,1.845289505,198.8630334
22,1,141.0238826,2.393739904,229.9170152
22,2,155.6706728,1.833052466,28.50593382
22,3,172.0097156,2.239858068,54.72842486
22,4,186.1241384,1.959322757,85.54757282
22,5,199.276806,2.64436659,114.472004
22,6,214.7049965,1.982103483,140.9944231
22,7,228.2363928,1.732980071,167.9820815
22,1,242.4054637,1.36431692,201.25
22,1,257.9178664,1.994671461,229.5534799
22,2,272.1717388,1.416683967,23.68532284
22,3,285.5487881,2.033363461,49.30655317
22,4,299.6059772,1.881485808,78.20232567
22,5,314.4575583,1.976086028,108.676107
22,6,328.6826982,3.168768835,143.75
22,7,342.2784599,2.276232851,172.5
22,8,358.3427287,2.472481649,197.7555351
22,1,371.9401148,2.628123932,228.8969472
22,2,384.9210436,1.856307474,24.72151662
22,3,399.7325545,1.488090648,52.33547973
22,4,413.9461647,2.326394656,78.87006363
22,5,428.0290677,2.965460706,106.478905
22,6,444.2834148,1.859097256,133.314047
22,7,456.7492852,2.317687742,158.7289883
22,8,470.9011716,1.772966694,189.9883358
22,1,485.61398,1.869751168,228.1707776
22,2,500.5341896,1.947050334,8.831311908
22,3,516.0491142,1.899044086,33.51485372
22,4,531.4591969,1.827646221,64.04712704
22,5,546.7357293,1.814268384,90.36954379
22,6,565.9754556,1.494304003,115
22,7,583.0292993,1.685836958,143.75
22,8,592.399604,3.068203307,172.5
22,1,605.1490182,2.255005563,229.1903441
22,2,622.6539894,1.642390597,0
22,3,632.2579134,2.993568053,28.75
22,4,641.8779584,2.988551493,57.5
22,5,656.3265419,1.973160446,87.04382292
22,6,678.240751,1.300275083,115.7022892
22,7,689.3625877,2.585004687,143.75
22,8,702.9034119,2.123209015,172.5
22,1,719.3202575,1.751249942,226.9709394
22,2,733.2426745,2.065015015,0
22,3,743.0202221,2.940410134,28.75
22,4,755.1519927,2.369810702,57.5
22,5,769.5970156,1.87275617,91.89827384
22,6,781.2766546,2.577135839,118.9068299
22,7,793.9719973,2.399311434,151.9528074
22,8,808.7726243,1.88470169,185.3576803
22,1,819.7146337,3.05941316,229.6577005
22,2,834.6160188,1.913903722,21.36181216
22,4,849.3566731,1.191550212,57.5
22,4,864.5551625,2.720182853,86.25
22,5,877.9299433,1.419815459,109.5679015
22,6,892.109046,2.041929744,143.75
22,7,906.5231485,2.013821233,172.5
22,8,921.2330939,1.603001535,195.9924345
22,1,934.3624099,2.125943991,0
22,2,948.0320534,2.072264288,23.80114126
22,3,964.0992066,1.497913831,50.43758518
22,4,981.9319762,1.65986061,72.87733019
22,5,996.6540509,1.883064434,99.87433733
23,7,1.437272082,2.667089537,168.6666667
23,8,14.91555395,1.792296613,192.1793649
23,1,29.65073169,2.021166396,226.0298506
23,2,41.62817474,2.586085284,19.35038028
23,3,55.63849846,2.053452753,46.12234863
23,4,70.41846819,2.175197932,76.68729905
23,5,84.34565143,2.38940412,110.1768019
23,6,97.83674576,2.351475371,136.7777156
23,7,110.5178136,2.228842467,166.6412302
23,8,126.6262991,2.178766109,194.4054546
23,1,140.6492608,2.028298378,229.9686649
23,2,155.5375254,1.652892547,22.99539803
23,3,170.7723269,2.221648535,45.86026933
23,4,185.7656333,1.638640936,72.97206634
23,5,199.0771377,2.3508289,105.3035642
23,6,213.3147679,1.805933881,137.8516387
23,7,225.6293701,2.198627916,168.3471721
23,8,240.7163617,2.024309752,195.852778
23,1,255.3915353,2.535562482,229.7337414
23,2,268.5967163,3.212088496,28.75
23,3,281.5192838,2.409165697,57.5
23,4,295.3286799,2.482604434,80.55877668
23,5,311.2573469,1.849298992,115
23,6,326.3530175,2.051642833,143.0915456
23,7,342.0965253,2.90890315,172.5
23,8,356.9293855,1.92194969,196.572038
23,1,369.9101585,2.243156712,227.4797291
23,2,382.750884,1.36601046,25.81130698
23,3,396.2619862,1.512179666,52.74983065
23,4,410.7739014,2.235573191,76.60660803
23,5,425.1556204,2.006806862,108.6335436
23,6,438.6699629,1.922861207,136.3173672
23,7,450.8075824,2.532255328,163.1921339
23,8,464.5492959,2.249411843,190.0437677
23,1,476.5325631,2.715193156,227.2350565
23,2,490.304003,2.339423915,21.5524721
23,3,503.4189986,2.205966655,48.63487159
23,4,519.310854,1.466307851,76.70803002
23,5,533.1597576,2.069807657,102.9557271
23,6,545.459528,2.798816207,135.8960591
23,7,559.1047224,2.375917013,168.0943867
23,8,572.1152814,2.420440884,195.8835557
23,1,584.8211586,2.715898936,0
23,2,598.2564368,2.594614473,28.75
23,3,613.2125825,1.665853438,53.25978421
23,4,627.4338814,1.563534084,82.40412386
23,5,642.158319,2.012237955,107.3492255
23,6,656.6701532,1.634794176,138.1806077
23,7,671.7187983,2.16765119,166.5191016
23,8,686.0556234,1.368232124,197.0312578
23,1,700.0828666,2.734864246,229.0774512
23,2,715.296119,1.941129501,23.36397779
23,3,730.02704,2.438368457,56.27093464
23,4,742.8186181,2.419914975,86.01846666
23,5,757.2613327,2.240885714,114.5477951
23,6,771.6368174,2.057331433,139.7185158
23,7,785.4082101,1.819945726,170.4825047
23,8,800.340351,2.19212319,199.8976622
23,1,815.5734264,1.822536819,229.6484362
23,2,830.7557473,1.734344785,24.24074341
23,4,848.5791268,2.142935228,57.5
23,4,861.7086344,2.68147235,76.8937329
23,5,874.1040246,2.585528618,113.1578642
23,6,888.7189762,2.701371348,137.7626255
23,7,903.0519644,2.372814967,163.4824879
23,8,917.9532683,1.609098329,191.7384245
23,1,933.0177353,1.352367862,228.3800368
23,2,945.6439127,2.922105161,26.20733651
23,3,959.3843727,2.009267997,57.5
23,4,973.8754745,2.770685894,79.79427708
23,5,988.6215788,2.395665122,109.7624368
24,8,9.854653276,2.597246659,199.7852588
24,1,24.88705553,2.014790884,229.8626526
24,2,37.9934842,2.845580746,19.49477436
24,3,50.09775673,1.861540056,53.19085357
24,4,66.02222415,2.127179515,81.4729714
24,5,82.32707363,0.891840817,110.4291658
24,6,94.87167774,2.46922279,133.1651761
24,7,107.8891981,1.730789352,166.0906476
24,8,123.4848212,2.087345871,189.8842693
24,1,137.2705062,2.212362139,229.2748225
24,2,152.0559912,2.062335579,13.61216115
24,3,165.5330955,2.097939593,44.54822654
24,5,177.6626174,2.928423968,86.25
24,6,194.9524497,1.691682282,115
24,7,210.0486675,1.884028939,143.75
24,8,223.740543,2.104396547,172.5
24,8,238.0501581,2.391641559,201.25
24,1,253.759521,2.55760215,0
24,2,266.2062032,2.966930465,17.94986746
24,3,279.1237112,2.931946927,52.12786254
24,4,293.0362392,2.688901443,86.25
24,5,311.0126699,1.86932898,115
24,6,326.0320774,1.512425564,135.2019262
24,7,339.335353,2.175002339,172.5
24,8,354.4954186,1.702467121,191.9711339
24,1,368.1454053,2.168731262,229.1388247
24,2,380.5995879,2.333952881,15.74163322
24,3,393.1207131,3.125988218,50.21648468
24,4,406.460291,2.805033412,82.22990499
24,5,421.9831894,2.091085802,105.5826584
24,6,434.8045603,2.807267118,134.4977974
24,7,447.1318606,2.53498916,164.6961711
24,8,459.5674459,2.581428193,196.5827918
24,1,473.0913319,1.796031009,229.7015877
24,2,487.227379,1.919881599,21.63861423
24,3,499.400294,2.186279983,53.42973294
24,4,512.8033733,1.92443949,81.78574606
24,5,527.3407276,2.250007373,108.2989461
24,6,542.6533628,2.184435046,133.1587921
24,7,557.2504433,3.498928514,172.5
24,8,569.8981464,2.017711617,201.25
24,1,584.1254401,2.248012185,228.036887
24,2,597.1158819,2.861196397,20.01208879
24,3,610.6672111,2.259393535,53.17680629
24,4,624.9741485,1.367696822,81.15552633
24,5,638.3561968,2.737461218,108.1244598
24,6,653.2633683,1.97540595,143.75
24,7,668.9596374,2.876069045,168.9159146
24,8,682.9722707,2.05662202,201.25
24,1,699.7455376,1.49861753,227.3341708
24,2,712.5214343,2.581609057,15.68437619
24,3,729.5229877,1.569053993,45.57551984
24,4,742.7229398,2.320269453,72.00335094
24,5,757.0595353,1.717874086,105.1929274
24,6,769.6772478,2.399443189,135.157642
24,7,784.2996631,2.199239359,169.0274346
24,8,799.7234432,1.642464374,198.8407051
24,1,813.3366603,1.974896234,228.6379632
24,2,828.1557703,3.109148669,22.26150909
24,3,843.2538622,2.584848999,47.86134964
24,4,858.2194069,2.425002438,71.24507012
24,5,873.3915452,1.928038732,101.6612952
24,6,886.5025559,2.242916468,130.4292726
24,7,899.2516208,2.251023623,164.0908026
24,8,912.042147,2.463349461,199.0551638
24,1,929.1005607,2.110974026,0
24,2,944.7737649,1.313691727,28.75
24,3,958.254599,2.03167943,53.17832751
24,4,971.5454655,1.782764856,80.5453197
24,5,986.4353119,2.414714284,110.1078756
25,8,9.290694056,2.023111291,190.5354077
25,1,22.78287896,1.916523278,229.6815864
25,2,34.74099324,2.32213407,17.37594765
25,3,47.78292798,2.487396901,47.48710055
25,4,63.77651401,2.10713182,73.06324467
25,5,77.2019054,2.059861307,99.26771741
25,6,90.58497511,2.167689452,130.7679826
25,7,104.1860598,2.29577461,164.7503677
25,8,118.0397578,1.916579592,196.382621
25,1,132.3285011,2.039874025,229.2921743
25,3,144.7158478,2.295595452,28.75
25,3,159.3595272,2.581094712,57.5
25,5,177.3500409,2.203475807,86.25
25,6,192.5052014,2.342307071,115
25,6,206.8511377,2.823791485,130.4420502
25,7,219.9464397,1.763592742,167.2652554
25,8,233.9821331,2.431895694,196.2849567
25,1,249.3914917,2.399602819,226.0139833
25,2,262.5660327,2.544518958,25.47132921
25,3,277.2914347,1.803195659,49.29092914
25,4,290.6109534,2.308793405,75.97183792
25,5,303.1302458,2.696910115,105.5309093
25,6,320.3801803,2.483508629,143.75
25,7,335.9558374,1.441174801,162.9436698
25,8,349.0451717,2.305118771,186.7537131
25,1,363.1051035,2.130819023,228.8162952
25,2,375.0260535,3.023657689,18.15011514
25,4,390.790725,1.834398022,57.5
25,4,405.0271191,1.938783658,79.4766362
25,5,417.479624,2.170255108,105.690534
25,6,431.5087561,1.751323402,137.1733489
25,7,444.053414,2.526828304,163.92556
25,8,457.7594513,2.009670343,194.6185668
25,1,470.3207815,2.34325776,229.2356934
25,2,483.5233038,1.589221229,28.75
25,3,497.5385622,1.896344661,52.05295823
25,4,510.4836049,2.327403435,80.70181515
25,6,524.3624912,2.521735563,115
25,6,537.8048744,2.927988257,143.75
25,7,552.0145553,2.801485806,170.6783263
25,8,566.4130827,2.522909496,193.7593933
25,1,579.528904,2.540654001,227.1343622
25,2,594.0619457,2.409978499,21.87880257
25,3,608.75378,1.311727514,51.75700428
25,4,621.2492926,1.56697864,86.25
25,5,635.8445484,2.044131848,110.3103901
25,6,652.153889,2.607789669,143.75
25,7,667.7134624,2.699090162,168.5495798
25,8,679.1241442,2.344917499,196.8772145
25,1,693.3996703,1.97717707,229.6517706
25,2,707.4603955,2.260538386,19.54620647
25,3,721.9231981,2.596008158,44.38748049
25,4,736.5828559,2.120592157,86.25
25,5,751.3506929,2.090081279,102.4402571
25,6,766.0962678,1.670609352,134.3894222
25,7,782.7206783,1.70437093,158.048247
25,8,798.2565652,1.565511629,189.312625
25,1,812.3243991,1.726357943,229.0850295
25,2,826.0688676,2.159478664,11.96112568
25,3,839.5249595,2.211428771,43.09820302
25,4,852.0318132,2.523800192,79.92507724
25,5,866.4732689,2.715686817,114.0324459
25,6,880.5635352,1.930411015,142.8835682
25,7,895.5158993,2.688150909,170.722067
25,8,911.1511503,2.370660812,197.7082755
25,1,927.5956666,1.989118964,0
25,2,941.9953663,2.327393621,18.19271727
25,3,956.1274561,2.517100171,46.5789542
25,4,968.3455593,2.200765376,85.12417838
25,5,984.4093479,2.765136775,111.9272325
25,6,1000.073466,1.657474317,133.8120381
26,8,3.994597724,2.412854144,193.3714832
26,1,16.02951789,2.591146869,228.9972646
26,2,29.84289003,2.328213983,21.61385436
26,3,43.75747493,1.865635962,52.79916193
26,4,57.51836006,2.4477645,76.61374087
26,5,69.56436081,2.692750808,107.2440505
26,6,84.59610187,2.391797386,138.0614306
26,7,100.810453,1.439345653,168.244388
26,8,115.5001403,2.134391269,189.1622379
26,1,128.263896,2.30604583,229.2066025
26,2,141.0480322,2.05779241,24.2546213
26,3,156.4174586,1.90969014,54.23711621
26,4,170.3454126,2.725862728,81.41175833
26,5,186.7412735,2.422788954,104.2932292
26,6,202.1383429,1.617195628,135.2271321
26,7,216.9782121,1.448701431,164.9251905
26,8,231.9404981,1.986985209,191.4925321
26,1,246.4577775,2.00215918,227.6811667
26,2,261.2775099,1.70476814,18.53676084
26,3,272.7389221,2.961398785,46.25972294
26,4,286.1592072,2.692430578,82.20786736
26,5,299.619157,1.850961809,111.1661229
26,6,313.5659383,2.900425377,141.4455203
26,7,329.3249068,2.610195529,170.8237101
26,8,342.7564342,2.614178843,200.0004897
26,1,358.8182172,2.235867232,228.9368708
26,2,371.5204037,2.039184792,22.04150341
26,3,384.8613304,2.050159076,52.54909175
26,4,401.533504,1.199343045,80.09875974
26,5,413.1900518,2.656986843,107.1445437
26,6,427.7535096,0.917237596,140.9854283
26,7,440.6600532,2.833321919,167.6349872
26,8,454.4596896,2.233949595,197.0642947
26,1,468.729339,1.810380352,229.2610303
26,2,481.4526614,2.316665144,17.64614403
26,3,494.666172,2.337819568,45.80734268
26,4,508.0997531,2.369781449,78.46501701
26,5,521.2452369,2.322901211,115
26,6,534.9779277,2.517993817,141.051871
26,7,551.3643026,1.640491215,165.7758892
26,8,563.4440477,3.229321946,192.0563829
26,1,577.7306624,1.995006351,229.6277813
26,2,591.210801,2.113851304,28.75
26,3,604.3755874,2.009801388,57.5
26,4,618.7364361,1.787064301,86.25
26,5,633.5503666,2.58441251,115
26,6,648.7789877,2.325162558,143.75
26,7,666.2498506,1.572798983,163.3431045
26,8,677.2593513,2.743567131,195.6259359
26,1,689.1003678,2.447320529,228.3857492
26,2,703.3888904,1.819249509,24.75534053
26,3,716.8721664,3.311085526,57.5
26,6,730.7246627,1.812580127,86.25
26,5,745.3414802,2.022317339,109.1168825
26,6,760.4931758,2.037734473,134.9275284
26,7,774.2414484,1.881413611,164.9132172
26,8,790.6313424,1.896811602,201.25
26,1,804.2386658,1.894679569,0
26,2,818.2943641,2.201627151,25.2104878
26,3,833.0125196,1.549524615,57.5
26,4,849.5257024,2.10263432,86.25
26,5,866.1169855,1.980261935,111.9071813
26,6,880.1147023,2.164396491,135.6858741
26,7,894.854503,2.138245287,166.6295394
26,8,909.6571683,1.657954704,196.0539372
26,1,922.1772589,2.871587613,229.557096
26,2,937.4592695,2.075899978,22.32122908
26,3,951.7887151,2.516975726,45.53313833
26,4,967.8340002,1.885943302,73.5861686
26,5,983.2980945,1.720361036,100.2268623
26,6,994.0776191,3.006743502,127.4751748
27,8,0.72937058,2.627836549,199.3333333
27,1,12.69560651,2.305440654,229.4368423
27,2,26.7778171,2.223670061,18.34409069
27,3,41.23777754,2.123309614,51.61591677
27,4,53.58160098,2.734635945,74.64068271
27,5,66.68405361,1.457859145,108.0478269
27,6,82.21773592,2.276746009,137.9359178
27,7,97.85382339,2.31915557,159.8335057
27,8,109.8368103,2.434638317,184.5786744
27,1,125.9956114,1.920878399,228.5604521
27,2,138.8634684,2.18005368,13.74695309
27,3,154.7088653,1.578074591,47.30969953
27,4,168.570473,1.7432536,77.12976923
27,5,182.322081,2.888324679,109.6416998
27,6,196.8681902,1.481072716,143.75
27,7,211.7495229,1.877588867,171.2059316
27,8,227.0298084,1.599890234,198.0005384
27,1,242.4054637,1.666871337,0
27,2,255.2865256,1.772353075,27.72774692
27,3,268.9433249,1.784377723,56.88151933
27,4,284.6579122,1.879940068,80.34956666
27,5,297.5478679,2.31954145,106.037773
27,6,312.7714067,2.106789697,140.5601945
27,7,328.6826982,1.842920716,167.7790447
27,8,342.2784599,2.089321759,200.8698801
27,1,356.5543305,2.233921331,228.6155336
27,2,368.2306103,2.08481364,27.74451073
27,3,382.4464406,2.167695278,55.06692265
27,4,396.4046626,2.663213701,86.25
27,5,410.2335237,1.949429672,110.6719778
27,6,424.7394905,1.848388357,139.9990375
27,7,438.942983,2.660208272,165.1855339
27,8,452.5860102,1.953141764,191.7567294
27,1,464.3852999,2.12608595,228.5911572
27,2,476.6596269,2.714929572,23.88503132
27,3,489.6646494,2.142013742,53.43270942
27,4,504.8146472,2.056511997,79.91306154
27,5,520.161024,1.489052478,107.9460608
27,6,533.9063886,2.159936069,133.1065909
27,8,547.2654627,1.598668899,172.5
27,8,560.597129,1.904492769,196.7439104
27,1,572.7802656,2.472174636,229.5624579
27,2,586.2192695,1.992940653,28.75
27,5,601.7711428,2.163977089,57.5
27,4,615.5394123,2.65150102,86.25
27,5,630.1200548,2.346038424,115
27,6,646.3600204,1.56839313,143.75
27,7,660.4278126,2.339107521,172.5
27,8,675.2094419,1.476632558,191.8756312
27,1,688.0469902,2.056972655,226.1704742
27,2,701.1931171,2.438705709,20.88166625
27,3,713.5494801,2.668939233,55.0444456
27,4,728.4563278,2.399262095,83.1873785
27,5,742.4323831,2.41268513,110.0303486
27,6,756.1636266,2.796226275,142.4761071
27,7,770.2089577,1.647274684,170.4415799
27,8,785.8554682,1.889880385,196.3157089
27,2,800.4148721,1.391521918,0
27,2,816.686684,1.555544609,22.46606828
27,3,830.3831657,2.619591833,57.5
27,4,849.3566731,1.524620179,86.25
27,5,864.5551625,1.901785034,109.3081047
27,6,876.3888943,2.502028377,143.75
27,7,892.109046,2.509608273,161.381882
27,8,906.5231485,2.064449384,190.3738848
27,1,920.8217072,1.945680999,227.9035044
27,2,934.3624099,2.013834281,20.60071588
27,3,947.0342546,2.26907175,57.5
27,4,961.1191475,1.803503406,86.25
27,5,974.7108634,2.793102889,111.7935089
27,6,988.6648444,2.038330319,143.0801645
28,1,10.22678169,2.356954111,229.1229104
28,2,22.09820681,2.673110849,22.66358848
28,3,38.46659278,2.677822248,49.72534976
28,4,49.33631293,2.252296591,82.94230589
28,5,61.91529863,1.632425665,112.403204
28,6,79.66405527,2.183462982,138.8859454
28,7,92.39213966,2.276507833,165.473765
28,8,102.9892529,2.511706795,197.8998787
28,1,117.6497634,1.840005508,228.6218832
28,2,131.9815063,2.035391403,28.75
28,3,148.2514389,1.990995028,57.5
28,4,163.3387438,1.704411815,86.25
28,5,180.4669224,2.265818889,115
28,6,196.7672679,0.992605815,143.75
28,7,211.0603048,2.957291904,169.5082933
28,8,224.9987555,2.324831032,201.25
28,1,239.2856915,1.83712022,228.7546656
28,2,254.7097483,2.145178444,26.71159304
28,3,268.5967163,2.252257737,49.51296196
28,4,281.5192838,2.447922763,78.28308322
28,5,293.6840753,2.188494162,113.5822144
28,6,311.2573469,2.048425122,143.2487974
28,7,326.1210279,1.898547476,167.0520454
28,8,342.0965253,2.50097024,194.3443903
28,1,355.1692653,2.291163603,229.6895363
28,2,367.7483182,2.279905941,20.45503765
28,3,381.3240147,1.777556168,47.18976315
28,4,394.2897963,2.602751935,86.25
28,5,408.0133758,2.587097174,115
28,6,422.7101753,1.708793184,135.2674797
28,7,436.193399,2.034505707,163.525568
28,8,447.7254974,2.564934896,191.9442456
28,1,462.0587216,2.726694099,229.0682594
28,2,474.8676951,1.657382563,22.96930932
28,3,487.7658331,1.71226669,54.79991599
28,4,501.7332461,2.412459513,80.0474875
